#  	Car Speed (KM/h)
---	----------------
001	127.6
002	124.4
003	113.1
004	123.2
005	119.9
006	111.7
007	118.0
008	117.2
009	105.6
010	109.4
011	118.5
012	123.8
013	110.8
014	123.5
015	113.1
016	130.7
017	125.1
018	121.0
019	135.0
020	116.9
021	117.3
022	116.0
023	123.1
024	134.1
025	114.5
026	120.9
027	124.6
028	131.6
029	137.6
030	121.1
031	131.2
032	139.3
033	114.7
034	131.2
035	114.6
036	127.3
037	132.8
038	122.3
039	120.7
040	119.8
041	119.9
042	141.5
043	117.9
044	118.2
045	119.7
046	112.3
047	120.2
048	121.5
049	116.0
050	110.6
051	130.4
052	123.0
053	116.4
054	129.4
055	121.0
056	134.0
057	129.0
058	129.3
059	123.7
060	127.1
061	118.3
062	145.6
063	121.3
064	113.3
065	129.9
066	131.6
067	125.1
068	124.3
069	114.6
070	121.7
071	134.9
072	118.6
073	125.3
074	119.8
075	109.0
076	117.3
077	128.1
078	120.3
079	125.2
080	117.0
081	123.2
082	127.3
083	124.6
084	113.2
085	132.4
086	111.8
087	134.4
088	111.5
089	115.9
090	140.0
091	108.7
092	118.5
093	106.4
094	128.3
095	112.4
096	131.0
097	106.4
098	116.8
099	142.4
100	130.9
101	117.7
102	117.3
103	114.3
104	137.8
105	113.8
106	120.1
107	117.7
108	114.7
109	145.1
110	128.1
111	133.3
112	127.0
113	126.8
114	125.3
115	128.1
116	120.6
117	125.4
118	124.9
119	099.7
120	133.2
121	127.1
122	123.7
123	125.0
124	124.9
125	111.2
126	108.5
127	123.8
128	131.3
129	115.5
130	117.7
131	096.8
132	130.1
133	131.9
134	129.5
135	109.4
136	112.0
137	108.7
138	125.5
139	125.2
140	118.0
141	127.8
142	114.8
143	128.8
144	105.0
145	129.7
146	114.2
147	118.4
148	124.4
149	131.6
150	116.4
151	116.1
152	123.7
153	134.8
154	114.9
155	117.1
156	128.2
157	110.8
158	118.6
159	134.0
160	113.9
161	120.6
162	129.3
163	129.2
164	105.6
165	124.4
166	129.7
167	123.9
168	124.6
169	127.4
170	122.0
171	119.3
172	121.8
173	111.5
174	131.5
175	121.6
176	125.6
177	115.7
178	108.6
179	133.1
180	110.0
181	112.7
182	132.7
183	108.8
184	123.4
185	124.0
186	128.1
187	133.5
188	123.7
189	117.0
190	132.4
191	131.1
192	124.9
193	118.2
194	121.1
195	118.8
196	134.0
197	116.0
198	124.2
199	104.5
200	112.7
201	120.1
202	123.6
203	128.4
204	127.3
205	113.5
206	130.6
207	124.7
208	111.3
209	119.6
210	119.2
211	126.9
212	128.1
213	117.2
214	135.6
215	132.3
216	127.6
217	127.6
218	121.7
219	121.0
220	136.1
221	131.8
222	110.0
223	135.9
224	124.2
225	122.7
226	117.7
227	132.5
228	124.2
229	130.5
230	122.4
231	113.2
232	114.7
233	123.6
234	124.5
235	128.0
236	120.6
237	121.4
238	137.1
239	111.0
240	126.9
241	126.7
242	118.0
243	115.6
244	127.9
245	121.8
246	119.6
247	125.8
248	116.7
249	127.3
250	112.6
251	112.5
252	125.9
253	110.7
254	125.6
255	136.2
256	134.1
257	137.1
258	112.6
259	114.5
260	122.3
261	117.5
262	124.7
263	104.5
264	114.4
265	120.8
266	126.9
267	122.0
268	129.4
269	138.7
270	112.9
271	119.7
272	115.0
273	130.7
274	118.6
275	132.2
276	140.6
277	117.0
278	127.5
279	126.7
280	134.9
281	128.2
282	129.3
283	120.3
284	126.4
285	117.1
286	127.7
287	133.3
288	115.9
289	117.2
290	121.6
291	123.2
292	128.5
293	119.1
294	120.8
295	126.2
296	123.4
297	114.4
298	125.2
299	120.8
300	121.7
301	127.9
302	121.9
303	121.2
304	124.3
305	121.8
306	130.0
307	117.2
308	120.1
309	126.2
310	130.0
311	122.3
312	117.3
313	125.4
314	119.6
315	112.0
316	114.6
317	121.2
318	127.1
319	118.8
320	132.2
321	118.7
322	129.4
323	115.5
324	108.5
325	119.7
326	122.6
327	134.5
328	111.5
329	118.5
330	122.5
331	120.0
332	123.3
333	142.1
334	125.1
335	135.5
336	118.3
337	122.8
338	114.1
339	123.4
340	123.0
341	124.8
342	114.7
343	113.0
344	124.1
345	129.6
346	116.9
347	107.2
348	126.3
349	120.4
350	121.9
351	121.7
352	117.6
353	124.5
354	135.9
355	121.5
356	129.8
357	128.2
358	115.1
359	133.0
360	124.6
361	138.3
362	126.1
363	118.7
364	128.8
365	118.5
366	133.6
367	128.5
368	113.2
369	124.4
370	102.4
371	119.7
372	122.5
373	130.2
374	126.9
375	126.5
376	116.8
377	107.2
378	118.9
379	123.3
380	129.8
381	118.4
382	113.6
383	119.9
384	129.5
385	122.0
386	120.9
387	132.0
388	128.6
389	116.7
390	120.9
391	120.9
392	127.0
393	119.3
394	114.7
395	118.7
396	108.4
397	114.9
398	108.4
399	112.8
400	123.5
401	129.8
402	121.6
403	124.2
