#  	Call Duration (s)
---	-----------------
001	108.850
002	124.311
003	265.120
004	243.286
005	124.895
006	184.556
007	024.091
008	590.422
009	143.257
010	097.794
011	457.763
012	488.815
013	107.739
014	097.504
015	178.460
016	851.872
017	509.504
018	135.023
019	097.415
020	013.183
021	220.339
022	348.327
023	058.516
024	010.827
025	101.323
026	081.546
027	066.579
028	135.234
029	117.070
030	821.621
031	297.251
032	330.623
033	153.328
034	246.990
035	110.580
036	075.372
037	131.866
038	149.299
039	065.148
040	070.978
041	015.373
042	199.506
043	437.203
044	210.950
045	028.475
046	048.058
047	108.292
048	000.922
049	093.052
050	156.313
051	021.476
052	784.568
053	025.389
054	020.451
055	213.072
056	059.159
057	208.968
058	385.418
059	014.104
060	575.827
061	123.740
062	174.976
063	671.875
064	103.278
065	013.469
066	208.363
067	369.887
068	022.798
069	170.931
070	760.231
071	010.783
072	320.865
073	290.412
074	032.187
075	053.383
076	130.031
077	115.400
078	476.157
079	543.198
080	189.705
081	216.479
082	058.943
083	083.325
084	273.148
085	138.721
086	008.945
087	093.601
088	017.058
089	064.709
090	075.676
091	127.567
092	194.870
093	209.112
094	353.976
095	143.566
096	161.896
097	018.318
098	405.276
099	149.616
100	235.352
101	094.594
102	040.174
103	279.318
104	194.401
105	058.115
106	008.267
107	353.734
108	231.579
109	004.041
110	098.539
111	245.412
112	005.240
113	146.204
114	392.302
115	016.411
116	009.280
117	216.139
118	209.177
119	289.364
120	037.777
121	286.874
122	227.024
123	366.137
124	047.640
125	038.302
126	006.773
127	173.316
128	196.068
129	113.764
130	104.962
131	347.791
132	012.304
133	076.712
134	215.289
135	160.754
136	204.142
137	523.955
138	061.781
139	289.179
140	071.439
141	005.137
142	196.675
143	021.658
144	252.315
145	162.344
146	080.837
147	243.016
148	384.730
149	054.726
150	249.218
151	063.916
152	355.366
153	256.529
154	005.413
155	010.904
156	147.973
157	492.643
158	006.595
159	012.865
160	237.884
161	106.809
162	063.856
163	180.533
164	098.389
165	017.378
166	042.066
167	093.014
168	060.508
169	026.773
170	019.991
171	128.917
172	400.434
173	002.008
174	157.584
175	183.104
176	067.345
177	431.124
178	288.661
179	221.339
180	056.165
181	000.904
182	217.773
183	051.025
184	253.846
185	574.680
186	359.234
187	165.314
188	051.878
189	056.978
190	000.545
191	350.425
192	050.809
193	065.463
194	223.302
195	236.172
196	263.812
197	312.090
198	142.202
199	174.336
200	001.940
201	005.468
202	061.940
203	209.888
204	003.359
205	155.279
206	236.544
207	897.945
208	464.502
209	122.413
210	137.882
211	312.880
212	345.191
213	520.481
214	042.320
215	101.477
216	075.290
217	035.781
218	023.632
219	048.696
220	055.825
221	156.500
222	710.895
223	285.347
224	110.737
225	126.395
226	011.846
227	039.761
228	082.184
229	941.660
230	360.454
231	119.280
232	384.096
233	078.882
234	737.934
235	443.357
236	279.211
237	191.887
238	213.026
239	035.824
240	191.833
241	046.401
242	003.053
243	088.137
244	001.067
245	006.437
246	167.556
247	082.870
248	024.782
249	205.424
250	032.229
251	253.742
252	559.284
253	117.186
254	025.870
255	127.082
256	117.661
257	183.958
258	350.399
259	065.490
260	290.415
261	072.567
262	011.372
263	074.081
264	078.723
265	223.518
266	147.693
267	023.006
268	155.998
269	299.983
270	048.926
271	338.172
272	097.753
273	399.146
274	152.463
275	721.028
276	747.794
277	546.792
278	312.489
279	105.688
280	187.993
281	120.982
282	029.657
283	780.121
284	010.855
285	400.578
286	335.020
287	327.813
288	053.743
289	044.764
290	463.152
291	026.159
292	305.230
293	566.219
294	240.751
295	141.069
296	074.626
297	344.484
298	332.069
299	226.184
300	016.106
301	002.007
302	061.789
303	297.270
304	346.812
305	184.332
306	122.401
307	030.872
308	124.794
309	047.103
310	099.258
311	190.054
312	000.181
313	144.044
314	123.997
315	017.125
316	090.670
317	291.501
318	099.896
319	022.216
320	046.290
321	036.416
322	509.898
323	041.176
324	614.631
325	373.770
326	249.978
327	019.604
328	215.566
329	160.379
330	133.680
331	091.925
332	358.036
333	091.550
334	128.512
335	028.784
336	266.438
337	095.631
338	116.941
339	197.587
340	051.055
341	113.476
342	012.867
343	032.770
344	188.528
345	099.505
346	312.505
347	023.701
348	033.657
349	224.872
350	247.739
351	039.552
352	197.352
353	006.869
354	067.112
355	151.269
356	002.132
357	233.789
358	419.890
359	053.644
360	146.309
361	088.417
362	529.001
363	671.117
364	105.858
365	104.600
366	242.737
367	026.177
368	101.827
369	009.847
370	074.710
371	154.287
372	058.913
373	008.328
374	834.504
375	251.084
376	038.940
377	382.396
378	409.727
379	215.564
380	081.503
381	557.207
382	109.160
383	019.317
384	305.846
385	531.923
386	455.675
387	292.239
388	734.199
389	160.622
390	012.665
391	115.066
392	105.441
393	377.039
394	466.377
395	227.461
396	158.707
397	065.852
398	035.827
399	268.625
400	166.927
401	044.089
402	223.677
403	034.755
404	336.522
405	395.153
406	617.134
407	179.890
408	256.078
409	033.015
410	024.767
411	027.736
412	109.219
413	261.392
414	004.054
415	194.566
416	381.448
417	081.565
418	223.609
419	286.843
420	006.254
421	095.237
422	041.226
423	122.249
424	014.980
425	551.362
426	009.125
427	082.929
428	587.138
429	202.917
430	077.042
431	029.264
432	059.868
433	322.985
434	077.470
435	158.029
436	035.023
437	139.560
438	049.598
439	115.628
440	082.262
441	016.762
442	484.399
443	251.401
444	042.096
445	377.260
446	188.507
447	161.063
448	164.492
449	156.328
450	328.289
451	024.422
452	026.117
453	040.390
454	744.547
455	1191.188
456	006.700
457	268.831
458	003.967
459	056.824
460	326.388
461	067.073
462	172.071
463	240.109
464	062.150
465	157.107
466	083.361
467	457.938
468	005.236
469	096.520
470	017.532
471	380.777
472	177.821
473	282.990
474	240.718
475	058.300
476	022.081
477	043.805
478	137.081
479	200.017
480	180.581
481	475.089
482	283.384
483	089.790
484	081.948
485	1109.272
486	100.456
487	025.844
488	654.455
489	065.616
490	133.487
491	395.464
492	034.089
493	156.409
494	226.954
495	872.351
496	116.716
497	569.169
498	003.704
499	185.367
500	402.242
501	168.845
502	055.924
503	227.940
504	290.292
505	044.862
506	317.632
507	229.233
508	138.755
509	012.788
510	104.908
511	084.598
512	260.192
513	330.876
514	007.005
515	786.462
516	003.988
517	165.953
518	495.603
519	130.384
520	274.307
521	407.054
522	329.475
523	045.617
524	427.058
525	108.498
526	405.838
527	066.290
528	249.200
529	040.861
530	114.022
531	028.075
532	413.767
533	092.563
534	498.776
535	022.199
536	337.688
537	171.304
538	576.230
539	096.185
540	150.704
541	026.877
542	170.505
543	102.226
544	260.444
545	107.300
546	214.735
547	011.519
548	188.472
549	358.197
550	119.985
551	051.654
552	081.453
553	074.280
554	119.169
555	000.372
556	158.255
557	127.098
558	324.942
559	007.715
560	382.546
561	291.716
562	473.961
563	167.107
564	227.600
565	202.385
566	218.175
567	104.352
568	014.203
569	069.116
570	203.323
571	035.740
572	330.481
573	054.376
574	140.266
575	1301.067
576	002.395
577	031.204
578	133.469
579	306.921
580	077.402
581	022.097
582	025.760
583	234.687
584	070.972
585	320.728
586	048.106
587	177.397
588	578.983
589	123.529
590	051.976
591	551.268
592	001.606
593	372.618
594	011.877
595	005.549
596	421.098
597	402.290
598	003.966
599	174.733
600	224.927
601	282.776
602	050.480
603	013.455
604	401.787
605	518.668
606	148.289
607	312.833
608	002.646
609	446.520
610	034.819
611	236.722
612	113.603
613	001.580
614	229.026
615	368.123
616	042.924
617	186.249
618	035.580
619	182.339
620	095.163
621	270.162
622	092.997
623	336.802
624	620.217
625	077.474
626	256.368
627	221.735
628	055.624
629	002.394
630	312.515
631	192.045
632	400.556
633	630.921
634	215.705
635	420.929
636	076.179
637	207.726
638	014.456
639	234.650
640	091.144
641	010.039
642	410.640
643	175.624
644	124.407
645	045.885
646	332.314
647	118.655
648	194.565
649	135.928
650	077.951
651	077.725
652	281.773
653	100.106
654	027.944
655	061.098
656	034.026
657	257.640
